k,val_front,val_raw,test_selected,test_raw,algorithm,trial_id,suffix,act,audience,gram,reducer,stats_file,rank_mode
30,0.904945141636608,0.904945141636608,0.7961716215210798,0.7961716215210798,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
31,0.904945141636608,0.9046992086632898,0.7961716215210798,0.7976887034055036,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
32,0.904945141636608,0.9039742735295284,0.7961716215210798,0.79810063137593,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
33,0.9115608876044613,0.9115608876044613,0.8011818913252636,0.8011818913252636,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
34,0.9115608876044613,0.9106377138178104,0.8011818913252636,0.8011774565084281,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
35,0.9115608876044613,0.9078667699748316,0.8011818913252636,0.8011577731439748,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
36,0.9115608876044613,0.9090906723302966,0.8011818913252636,0.8011810167326369,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
37,0.916547108269717,0.916547108269717,0.8098187874973385,0.8098187874973385,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
38,0.9209935789561243,0.9209935789561243,0.8130451363149387,0.8130451363149387,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
39,0.9269558834267972,0.9269558834267972,0.8162653923009643,0.8162653923009643,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
40,0.9269558834267972,0.9268079003796451,0.8162653923009643,0.8192151581395813,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
41,0.9269558834267972,0.9265289219408962,0.8162653923009643,0.819242299168707,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
42,0.9269558834267972,0.9262476279411994,0.8162653923009643,0.8208059614738366,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
