k,val_front,val_raw,test_selected,test_raw,algorithm,trial_id,suffix,act,audience,gram,reducer,stats_file,rank_mode
103,0.9618306111019983,0.9614310801546364,0.9551051840133497,0.9559247347784428,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
104,0.9618306111019983,0.9614310801546364,0.9551051840133497,0.9557088453138486,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
105,0.9630996007330569,0.9630996007330569,0.9561827470798853,0.9561827470798853,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
106,0.9630996007330569,0.9622931491201536,0.9561827470798853,0.9561827470798853,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
107,0.9630996007330569,0.9622931491201536,0.9561827470798853,0.9561827470798853,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
108,0.9630996007330569,0.9622931491201536,0.9561827470798853,0.9561827470798853,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
109,0.9637608306754555,0.9637608306754555,0.9592679860630785,0.9592679860630785,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
110,0.9646349565495813,0.9646349565495813,0.9589999619770153,0.9589999619770153,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
111,0.9678268177906867,0.9678268177906867,0.9583862362355094,0.9583862362355094,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
112,0.9678268177906867,0.9678267760359174,0.9583862362355094,0.9598410589338555,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
113,0.9678268177906867,0.9660905811962742,0.9583862362355094,0.9598494208497376,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
114,0.9678268177906867,0.9660905811962742,0.9583862362355094,0.9598112092651173,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
115,0.9678268177906867,0.9647854208393897,0.9583862362355094,0.9606449174547559,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
116,0.9678268177906867,0.9646228996409726,0.9583862362355094,0.9622235340227199,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
117,0.9678268177906867,0.9637608306754555,0.9583862362355094,0.9629517185692811,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
118,0.9678268177906867,0.9647854208393897,0.9583862362355094,0.9630343429322739,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
119,0.9678268177906867,0.9647854208393897,0.9583862362355094,0.9643081919669828,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
120,0.9678268177906867,0.9651608379695344,0.9583862362355094,0.9652925857729724,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
121,0.9678268177906867,0.9641362478056,0.9583862362355094,0.9644588775833342,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
122,0.9678268177906867,0.9645672822883586,0.9583862362355094,0.9642429881187398,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
123,0.9678268177906867,0.965191231426652,0.9583862362355094,0.964429027914596,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
124,0.9678268177906867,0.965191231426652,0.9583862362355094,0.964429027914596,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
125,0.9678268177906867,0.966484334874928,0.9583862362355094,0.9648608068437842,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
126,0.9678268177906867,0.966484334874928,0.9583862362355094,0.9648608068437842,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
127,0.9678268177906867,0.966484334874928,0.9583862362355094,0.9653752101359653,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
128,0.9678268177906867,0.966484334874928,0.9583862362355094,0.9653752101359653,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
