k,val_front,val_raw,test_selected,test_raw,algorithm,trial_id,suffix,act,audience,gram,reducer,stats_file,rank_mode
78,0.944661931857917,0.944661931857917,0.8468374897225643,0.8468374897225643,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
79,0.944661931857917,0.944661931857917,0.8468374897225643,0.847387709024054,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
80,0.9458367819632484,0.9458367819632484,0.8469575150880418,0.8469575150880418,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
81,0.9469505423696195,0.9469505423696195,0.8484327160722925,0.8484327160722925,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
82,0.9469505423696195,0.9442957322868716,0.8484327160722925,0.8497553785932931,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
83,0.9469505423696195,0.9437746882217074,0.8484327160722925,0.8508396907840466,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
84,0.9469505423696195,0.9445097486158588,0.8484327160722925,0.8512307386568386,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
85,0.9469505423696195,0.9447344768212383,0.8484327160722925,0.8537493193173743,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
86,0.9469505423696195,0.9442910178411941,0.8484327160722925,0.8550005900030818,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
87,0.9469505423696195,0.9437831458249422,0.8484327160722925,0.8548508270764441,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
