k,val_front,val_raw,test_selected,test_raw,algorithm,trial_id,suffix,act,audience,gram,reducer,stats_file,rank_mode
44,0.9469526673119779,0.9469526673119779,0.9409544932642108,0.9409544932642108,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
45,0.9478026793688864,0.9478026793688864,0.9433083310102229,0.9433083310102229,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
46,0.9526585633099105,0.9526585633099105,0.9437764919008895,0.9437764919008895,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
47,0.9526585633099105,0.9518852660531547,0.9437764919008895,0.9456086110162415,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
48,0.9526585633099105,0.9526420920323386,0.9437764919008895,0.9487677991891078,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
49,0.9546641414390048,0.9546641414390048,0.9472727254995239,0.9472727254995239,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
50,0.9553080718534909,0.9553080718534909,0.9489414474518667,0.9489414474518667,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
51,0.955667922076406,0.955667922076406,0.9514381479382555,0.9514381479382555,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
52,0.9567516395915753,0.9567516395915753,0.9518208100940756,0.9518208100940756,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
53,0.9594296345665668,0.9594296345665668,0.9531516774996527,0.9531516774996527,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
54,0.9603473208846982,0.9603473208846982,0.9540534469426494,0.9540534469426494,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
55,0.9603473208846982,0.9594731950105722,0.9540534469426494,0.9564754030555136,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
56,0.9603473208846982,0.9593270932962388,0.9540534469426494,0.9577539851465464,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
57,0.9638572375343258,0.9638572375343258,0.9554068642371869,0.9554068642371869,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
58,0.9638572375343258,0.9629951685688086,0.9554068642371869,0.9562140185417506,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
59,0.9650339110927693,0.9650339110927693,0.9568325339497804,0.9568325339497804,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
60,0.9654649873302972,0.9654649873302972,0.9589048538267412,0.9589048538267412,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
61,0.9697318134686472,0.9697318134686472,0.9600774481507167,0.9600774481507167,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
62,0.9697318134686472,0.9680512359816182,0.9600774481507167,0.9589812769959818,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
63,0.9697318134686472,0.9680512359816182,0.9600774481507167,0.9591146693400704,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
64,0.9697318134686472,0.9676202014988595,0.9600774481507167,0.9597074805748167,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
65,0.9697318134686472,0.9663270562958145,0.9600774481507167,0.9592229269513736,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
66,0.9697318134686472,0.9669709867103005,0.9600774481507167,0.9595107342882612,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
67,0.9697318134686472,0.9661089177447832,0.9600774481507167,0.9597947434451047,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
68,0.9697318134686472,0.9661089177447832,0.9600774481507167,0.9589399820755603,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
69,0.9697318134686472,0.9660969025909438,0.9600774481507167,0.9603361351953105,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
70,0.9697318134686472,0.9673343469318365,0.9600774481507167,0.9609241042516167,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
71,0.9697318134686472,0.9669033124490779,0.9600774481507167,0.9612816207336942,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
72,0.9697318134686472,0.9664722779663193,0.9600774481507167,0.9612205098689897,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
73,0.9697318134686472,0.967765381414595,0.9600774481507167,0.9627186102841748,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
74,0.9697318134686472,0.967765381414595,0.9600774481507167,0.962054218058628,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
75,0.9697318134686472,0.967765381414595,0.9600774481507167,0.9624943589036984,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
76,0.9697318134686472,0.9665278953189333,0.9600774481507167,0.961122134822913,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
77,0.9697318134686472,0.9673343469318365,0.9600774481507167,0.9622240468530181,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
78,0.9697318134686472,0.9669033124490779,0.9600774481507167,0.9625898727390617,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
79,0.9697318134686472,0.9677774383232037,0.9600774481507167,0.9618330260972118,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
80,0.9697318134686472,0.9677894952318125,0.9600774481507167,0.9621509194674407,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
81,0.9697318134686472,0.9677894952318125,0.9600774481507167,0.9624577952109099,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
82,0.9697318134686472,0.9685959468447156,0.9600774481507167,0.9618591196639044,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
83,0.9697318134686472,0.9690269813274741,0.9600774481507167,0.9625151499735689,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
84,0.9697318134686472,0.9686515641973296,0.9600774481507167,0.9613489327921511,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
85,0.9697318134686472,0.9686515641973296,0.9600774481507167,0.9628979360559803,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
86,0.9697318134686472,0.9669274262662951,0.9600774481507167,0.9634102311379475,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
87,0.9697318134686472,0.967801552140421,0.9600774481507167,0.9632523931189981,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
88,0.9697318134686472,0.967801552140421,0.9600774481507167,0.9625242085724367,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
89,0.9697318134686472,0.9682325866231797,0.9600774481507167,0.962406566911432,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
90,0.9697318134686472,0.9686636211059383,0.9600774481507167,0.9628827586189928,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
91,0.9697318134686472,0.9677338778791983,0.9600774481507167,0.9635126953619647,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
92,0.9697318134686472,0.9681345189048393,0.9600774481507167,0.9632884439814884,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
93,0.9697318134686472,0.9681345189048393,0.9600774481507167,0.9619319705837868,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
94,0.9697318134686472,0.9673280672919361,0.9600774481507167,0.9626205572742298,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
95,0.9697318134686472,0.9669647070704003,0.9600774481507167,0.9624046678096355,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
96,0.9697318134686472,0.9669647070704003,0.9600774481507167,0.9637590329971234,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
97,0.9697318134686472,0.966102638104883,0.9600774481507167,0.9635065798397406,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
98,0.9697318134686472,0.9661330315620006,0.9600774481507167,0.9624777732553786,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
99,0.9697318134686472,0.9652589056878748,0.9600774481507167,0.9624777732553786,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
100,0.9697318134686472,0.966120974653392,0.9600774481507167,0.963318892152053,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
101,0.9697318134686472,0.966120974653392,0.9600774481507167,0.9639367108770972,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
