k,val_front,val_raw,test_selected,test_raw,algorithm,trial_id,suffix,act,audience,gram,reducer,stats_file,rank_mode
57,0.9330583857046931,0.9295163498281321,0.8265423121244501,0.8270963210104296,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
58,0.9330583857046931,0.9287885537228113,0.8265423121244501,0.8291742331095482,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
59,0.9330583857046931,0.9313659049161036,0.8265423121244501,0.8308101252711783,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
60,0.9330583857046931,0.9314079826074345,0.8265423121244501,0.832060918131455,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
61,0.9363064602321691,0.9363064602321691,0.8334115676901797,0.8334115676901797,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
62,0.9369022985425719,0.9369022985425719,0.8362939347077545,0.8362939347077545,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
63,0.9455333783297811,0.9455333783297811,0.8394089237349207,0.8394089237349207,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
64,0.9471674197477288,0.9471674197477288,0.8402576558004229,0.8402576558004229,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
65,0.9471674197477288,0.9459589314915157,0.8402576558004229,0.8432415244473167,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
66,0.9471674197477288,0.9462830377523272,0.8402576558004229,0.8430660109011169,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
67,0.9471674197477288,0.9459870750388937,0.8402576558004229,0.8415513959944987,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
68,0.9471674197477288,0.9462055703661681,0.8402576558004229,0.8417889919694895,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
69,0.9471674197477288,0.9457296065394191,0.8402576558004229,0.8414186151877968,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
70,0.9471674197477288,0.9455176972366007,0.8402576558004229,0.8410603069737419,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
71,0.9471674197477288,0.9431598485425874,0.8402576558004229,0.8444020530231608,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
72,0.9471674197477288,0.9423937120635257,0.8402576558004229,0.8438421487157559,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
73,0.9471674197477288,0.9419436670590253,0.8402576558004229,0.844048267920077,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
