k,val_front,val_raw,test_selected,test_raw,algorithm,trial_id,suffix,act,audience,gram,reducer,stats_file,rank_mode
18,0.8843197530108678,0.8843197530108678,0.8625092712671895,0.8625092712671895,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
19,0.8889997059874304,0.8889997059874304,0.8664118778893346,0.8664118778893346,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
20,0.8911688005807691,0.8911688005807691,0.8698427600890795,0.8698427600890795,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
21,0.894606024842366,0.894606024842366,0.8771841174261549,0.8771841174261549,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
22,0.9045608975564682,0.9045608975564682,0.8833949984175942,0.8833949984175942,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
23,0.90876525029813,0.90876525029813,0.8878219688092631,0.8878219688092631,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
24,0.90876525029813,0.9083342158153714,0.8878219688092631,0.8900639460152024,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
25,0.9092083416894973,0.9092083416894973,0.8909716530547112,0.8909716530547112,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
26,0.9127590330100648,0.9127590330100648,0.8997503857829872,0.8997503857829872,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
27,0.9169469979836932,0.9169469979836932,0.9085383183565622,0.9085383183565622,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
28,0.9228047555364124,0.9228047555364124,0.908230639975945,0.908230639975945,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
29,0.9228047555364124,0.9211309505839189,0.908230639975945,0.907452697096025,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
