k,val_front,val_raw,test_selected,test_raw,algorithm,trial_id,suffix,act,audience,gram,reducer,stats_file,rank_mode
99,0.9598321826179141,0.957732627556735,0.960366583365875,0.9616625572300364,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
100,0.9605490299129266,0.9605490299129266,0.9604113508281742,0.9604113508281742,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
101,0.9617865160085884,0.9617865160085884,0.9611117939162114,0.9611117939162114,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
102,0.9617865160085884,0.9609244470430711,0.9611117939162114,0.9612428963187758,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
103,0.9617865160085884,0.9613554815258298,0.9611117939162114,0.9615675037130553,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
104,0.9617865160085884,0.9613554815258298,0.9611117939162114,0.9624112217104075,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
105,0.9617865160085884,0.9613554815258298,0.9611117939162114,0.9624112217104075,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
106,0.9617865160085884,0.9617865160085884,0.9611117939162114,0.9620076445581256,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
107,0.9617865160085884,0.9617865160085884,0.9611117939162114,0.9622235340227199,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
108,0.962217550491347,0.962217550491347,0.9624112217104075,0.9624112217104075,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
109,0.962217550491347,0.9617865160085884,0.9624112217104075,0.9624112217104075,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
110,0.9631472937180868,0.9631472937180868,0.964408701989757,0.964408701989757,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
111,0.9631472937180868,0.9623408421051838,0.964408701989757,0.9619628948982603,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
112,0.9631472937180868,0.9619098076224252,0.964408701989757,0.9619628948982603,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
113,0.9631472937180868,0.9627162592353284,0.964408701989757,0.9624772981904414,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
114,0.9631472937180868,0.9627162592353284,0.964408701989757,0.9624772981904414,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
115,0.9631472937180868,0.9627162592353284,0.964408701989757,0.9624772981904414,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
116,0.965191231426652,0.965191231426652,0.9617574755597621,0.9617574755597621,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
117,0.965191231426652,0.9647601969438934,0.9617574755597621,0.9622697706417294,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
118,0.965191231426652,0.9647601969438934,0.9617574755597621,0.9622697706417294,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
